Pozo,Fecha,Nivel
SNGM-PTA-0313,21-11-1997,1197.39
SNGM-PTA-0313,10-12-1997,1197.17
SNGM-PTA-0313,28-01-1998,1197.38
SNGM-PTA-0313,25-03-1998,1198.16
SNGM-PTA-0313,24-04-1998,1198.15
SNGM-PTA-0313,29-05-1998,1197.85
SNGM-PTA-0313,24-06-1998,1198.15
SNGM-PTA-0313,15-07-1998,1197.92
SNGM-PTA-0313,19-08-1998,1197.94
SNGM-PTA-0313,04-09-1998,1197.93
SNGM-PTA-0313,25-10-1998,1198.55
SNGM-PTA-0313,11-11-1998,1198.33
SNGM-PTA-0313,03-02-1999,1198.58
SNGM-PTA-0313,07-04-1999,1198.07
SNGM-PTA-0313,16-06-1999,1198.5
SNGM-PTA-0313,11-08-1999,1198.21
SNGM-PTA-0313,27-10-1999,1198.15
SNGM-PTA-0313,15-12-1999,1198.13
SNGM-PTA-0313,18-02-2000,1198.14
SNGM-PTA-0313,09-06-2000,1198.85
SNGM-PTA-0313,10-08-2000,1199.38
SNGM-PTA-0313,19-10-2000,1199.07
SNGM-PTA-0313,09-12-2000,1199.38
SNGM-PTA-0313,07-02-2001,1199.61
SNGM-PTA-0313,19-04-2001,1199.6
SNGM-PTA-0313,07-06-2001,1199.18
SNGM-PTA-0313,08-08-2001,1199.99
SNGM-PTA-0313,06-12-2001,1199.56
SNGM-PTA-0313,15-02-2002,1199.86
SNGM-PTA-0313,17-04-2002,1199.8
SNGM-PTA-0313,04-06-2002,1199.79
SNGM-PTA-0313,07-08-2002,1199.83
SNGM-PTA-0313,09-10-2002,1199.7
SNGM-PTA-0313,03-12-2002,1200.15
SNGM-PTA-0313,20-02-2003,1200.13
SNGM-PTA-0313,28-04-2003,1199.55
SNGM-PTA-0313,11-06-2003,1197.29
SNGM-PTA-0313,06-08-2003,1197.53
SNGM-PTA-0313,14-10-2003,1198.23
SNGM-PTA-0313,10-12-2003,1197.72
SNGM-PTA-0313,19-02-2004,1197.71
SNGM-PTA-0313,21-04-2004,1200.69
SNGM-PTA-0313,02-06-2004,1200.87
SNGM-PTA-0313,04-08-2004,1201.44
SNGM-PTA-0313,28-10-2004,1202.54
SNGM-PTA-0313,15-12-2004,1198.24
SNGM-PTA-0313,24-02-2005,1196.78
SNGM-PTA-0313,14-04-2005,1197.28
SNGM-PTA-0313,08-06-2005,1197.95
SNGM-PTA-0313,10-08-2005,1197.64
SNGM-PTA-0313,12-10-2005,1198.09
SNGM-PTA-0313,27-12-2005,1198.55
SNGM-PTA-0313,21-02-2006,1199.03
SNGM-PTA-0313,07-04-2006,1199.23
SNGM-PTA-0313,06-07-2006,1199.7
SNGM-PTA-0313,24-08-2006,1200.01
SNGM-PTA-0313,31-10-2006,1200.35
SNGM-PTA-0313,06-02-2007,1200.89
SNGM-PTA-0313,18-04-2007,1201.28
SNGM-PTA-0313,26-06-2007,1201.44
SNGM-PTA-0313,21-08-2007,1201.76
SNGM-PTA-0313,30-10-2007,1202.12
SNGM-PTA-0313,13-12-2007,1201.09
SNGM-PTA-0313,05-02-2008,1201.29
SNGM-PTA-0313,29-04-2008,1201.65
SNGM-PTA-0313,17-06-2008,1202.05
SNGM-PTA-0313,20-08-2008,1202.39
SNGM-PTA-0313,22-10-2008,1202.48
SNGM-PTA-0313,10-12-2008,1202.8
SNGM-PTA-0313,12-02-2009,1203.08
SNGM-PTA-0313,22-04-2009,1203.64
SNGM-PTA-0313,24-06-2009,1204.58
SNGM-PTA-0313,19-08-2009,1204.5
SNGM-PTA-0313,01-10-2009,1201.86
SNGM-PTA-0313,17-12-2009,1203.5
SNGM-PTA-0313,24-04-2010,1207.01
SNGM-PTA-0313,01-07-2010,1203.59
SNGM-PTA-0313,26-11-2010,1205.37
SNGM-PTA-0313,18-03-2011,1205.42
SNGM-PTA-0313,05-08-2011,1206.64
SNGM-PTA-0313,07-11-2011,1207.73
SNGM-PTA-0313,23-07-2012,1209.68
SNGM-PTA-0313,08-10-2012,1207.33
SNGM-PTA-0313,28-01-2013,1207.95
SNGM-PTA-0313,24-04-2013,1208.61
SNGM-PTA-0313,25-04-2013,1208.02
SNGM-PTA-0313,22-08-2013,1208.24
SNGM-PTA-0313,25-11-2013,1209.23
SNGM-PTA-0313,01-04-2014,1210
SNGM-PTA-0313,20-08-2014,1209.1
SNGM-PTA-0313,16-12-2014,1210.03
SNGM-PTA-0313,16-04-2015,1210.98
SNGM-PTA-0313,03-08-2015,1210.62
SNGM-PTA-0313,20-11-2015,1210.71
SNGM-PTA-0313,15-07-2016,1212.43
SNGM-PTA-0313,12-12-2016,1213.24
SNGM-PTA-0313,22-05-2017,1213.34
SNGM-PTA-0313,17-04-2018,1214.26
SNGM-PTA-0313,22-10-2018,1213.98
SNGM-PTA-0314,10-06-2000,1437.54
SNGM-PTA-0314,12-08-2000,1437.52
SNGM-PTA-0314,21-10-2000,1437.44
SNGM-PTA-0314,09-02-2001,1437.44
SNGM-PTA-0314,21-04-2001,1437.39
SNGM-PTA-0314,08-08-2001,1437.33
SNGM-PTA-0314,07-12-2001,1437.33
SNGM-PTA-0314,15-02-2002,1437.31
SNGM-PTA-0314,19-04-2002,1437.36
SNGM-PTA-0314,07-06-2002,1437.33
SNGM-PTA-0314,09-08-2002,1437.56
SNGM-PTA-0314,06-12-2002,1437.64
SNGM-PTA-0314,21-02-2003,1437.57
SNGM-PTA-0314,30-04-2003,1437.52
SNGM-PTA-0314,13-06-2003,1437.54
SNGM-PTA-0314,08-08-2003,1437.53
SNGM-PTA-0314,17-10-2003,1437.5
SNGM-PTA-0314,12-12-2003,1437.45
SNGM-PTA-0314,20-02-2004,1437.44
SNGM-PTA-0314,23-04-2004,1437.44
SNGM-PTA-0314,04-06-2004,1437.41
SNGM-PTA-0314,05-08-2004,1437.43
SNGM-PTA-0314,29-10-2004,1437.5
SNGM-PTA-0314,17-12-2004,1437.5
SNGM-PTA-0314,25-02-2005,1437.54
SNGM-PTA-0314,14-04-2005,1437.52
SNGM-PTA-0314,08-06-2005,1437.54
SNGM-PTA-0314,02-08-2005,1436.54
SNGM-PTA-0314,10-10-2005,1436.29
SNGM-PTA-0314,22-12-2005,1436.03
SNGM-PTA-0314,09-02-2006,1435.98
SNGM-PTA-0314,28-04-2006,1435.49
SNGM-PTA-0314,08-07-2006,1435.46
SNGM-PTA-0314,15-08-2006,1435.42
SNGM-PTA-0314,25-10-2006,1435.37
SNGM-PTA-0314,12-12-2006,1435.26
SNGM-PTA-0314,06-02-2007,1435.28
SNGM-PTA-0314,18-04-2007,1435.2
SNGM-PTA-0314,19-06-2007,1435.4
SNGM-PTA-0314,28-08-2007,1435.43
SNGM-PTA-0314,30-10-2007,1435.34
SNGM-PTA-0314,12-12-2007,1435.29
SNGM-PTA-0314,05-02-2008,1435.35
SNGM-PTA-0314,29-04-2008,1435.27
SNGM-PTA-0314,10-06-2008,1435.24
SNGM-PTA-0314,21-08-2008,1435.23
SNGM-PTA-0314,27-10-2008,1435.33
SNGM-PTA-0314,11-12-2008,1435.2
SNGM-PTA-0314,16-02-2009,1435.19
SNGM-PTA-0314,22-04-2009,1435.23
SNGM-PTA-0314,23-06-2009,1435.17
SNGM-PTA-0314,20-08-2009,1435.23
SNGM-PTA-0314,01-10-2009,1435.24
SNGM-PTA-0314,21-12-2009,1435.28
SNGM-PTA-0314,04-03-2010,1435.3
SNGM-PTA-0314,01-07-2010,1435.47
SNGM-PTA-0314,03-11-2010,1435.47
SNGM-PTA-0314,04-03-2011,1435.5
SNGM-PTA-0314,07-07-2011,1435.57
SNGM-PTA-0314,17-11-2011,1435.61
SNGM-PTA-0314,22-03-2012,1435.71
SNGM-PTA-0314,23-07-2012,1435.82
SNGM-PTA-0314,08-10-2012,1435.77
SNGM-PTA-0314,07-03-2013,1435.79
SNGM-PTA-0315,24-07-2012,964.93
SNGM-PTA-0315,22-11-2012,964.54
SNGM-PTA-0317,19-01-2006,751.34
SNGM-PTA-0317,17-02-2006,751.26
SNGM-PTA-0317,17-03-2006,751.33
SNGM-PTA-0317,20-04-2006,751.32
SNGM-PTA-0317,26-05-2006,751.34
SNGM-PTA-0317,22-06-2006,751.33
SNGM-PTA-0317,28-07-2006,751.33
SNGM-PTA-0317,16-08-2006,751.33
SNGM-PTA-0317,12-09-2006,751.33
SNGM-PTA-0317,18-10-2006,751.32
SNGM-PTA-0317,28-11-2006,751.32
SNGM-PTA-0317,21-12-2006,751.31
SNGM-PTA-0317,24-01-2007,751.31
SNGM-PTA-0317,17-02-2007,751.31
SNGM-PTA-0317,29-03-2007,751.3
SNGM-PTA-0317,20-04-2007,751.3
SNGM-PTA-0317,25-05-2007,751.31
SNGM-PTA-0317,19-06-2007,751.31
SNGM-PTA-0317,25-07-2007,751.31
SNGM-PTA-0317,20-08-2007,751.31
SNGM-PTA-0317,27-09-2007,751.31
SNGM-PTA-0317,31-10-2007,751.3
SNGM-PTA-0317,20-11-2007,751.29
SNGM-PTA-0317,19-12-2007,751.29
SNGM-PTA-0317,20-02-2008,751.3
SNGM-PTA-0317,27-03-2008,751.27
SNGM-PTA-0317,24-04-2008,751.27
SNGM-PTA-0317,20-05-2008,751.29
SNGM-PTA-0317,24-06-2008,751.29
SNGM-PTA-0317,29-07-2008,751.29
SNGM-PTA-0317,06-08-2008,751.29
SNGM-PTA-0317,11-09-2008,751.29
SNGM-PTA-0317,08-10-2008,751.29
SNGM-PTA-0317,11-11-2008,751.26
SNGM-PTA-0317,16-12-2008,751.29
SNGM-PTA-0317,22-01-2009,751.29
SNGM-PTA-0317,11-02-2009,751.29
SNGM-PTA-0317,10-03-2009,751.27
SNGM-PTA-0317,17-04-2009,751.27
SNGM-PTA-0317,13-05-2009,751.27
SNGM-PTA-0317,10-06-2009,751.27
SNGM-PTA-0317,23-07-2009,751.27
SNGM-PTA-0317,12-08-2009,751.26
SNGM-PTA-0317,01-09-2009,751.26
SNGM-PTA-0317,01-10-2009,751.26
SNGM-PTA-0317,01-11-2009,751.26
SNGM-PTA-0317,01-12-2009,751.25
SNGM-PTA-0317,15-01-2010,751.26
SNGM-PTA-0317,15-02-2010,751.25
SNGM-PTA-0317,15-03-2010,751.25
SNGM-PTA-0317,15-04-2010,751.25
SNGM-PTA-0317,12-05-2010,751.24
SNGM-PTA-0317,07-06-2010,751.24
SNGM-PTA-0317,13-07-2010,751.25
SNGM-PTA-0317,18-08-2010,751.25
SNGM-PTA-0317,08-09-2010,751.24
SNGM-PTA-0317,13-10-2010,751.24
SNGM-PTA-0317,12-11-2010,751.24
SNGM-PTA-0317,14-12-2010,751.24
SNGM-PTA-0317,18-01-2011,751.24
SNGM-PTA-0317,08-02-2011,751.24
SNGM-PTA-0317,22-03-2011,751.24
SNGM-PTA-0317,12-04-2011,751.24
SNGM-PTA-0317,09-05-2011,751.24
SNGM-PTA-0317,14-06-2011,751.24
SNGM-PTA-0317,12-07-2011,751.23
SNGM-PTA-0317,11-08-2011,751.24
SNGM-PTA-0317,05-09-2011,751.23
SNGM-PTA-0317,11-10-2011,751.23
SNGM-PTA-0317,09-11-2011,751.23
SNGM-PTA-0317,05-12-2011,751.22
SNGM-PTA-0317,10-01-2012,751.22
SNGM-PTA-0317,06-02-2012,751.22
SNGM-PTA-0317,12-03-2012,751.22
SNGM-PTA-0317,01-04-2012,751.21
SNGM-PTA-0317,14-05-2012,751.22
SNGM-PTA-0317,11-06-2012,751.22
SNGM-PTA-0317,28-07-2012,751.22
SNGM-PTA-0317,29-07-2012,751.22
SNGM-PTA-0317,25-08-2012,751.22
SNGM-PTA-0317,27-09-2012,751.22
SNGM-PTA-0317,27-10-2012,751.24
SNGM-PTA-0317,30-11-2012,751.25
SNGM-PTA-0317,30-12-2012,751.25
SNGM-PTA-0317,09-01-2014,751.23
SNGM-PTA-0317,16-07-2014,751.21
SNGM-PTA-0319,01-09-1981,947.58
SNGM-PTA-0319,01-10-1981,947.58
SNGM-PTA-0319,01-11-1981,947.5
SNGM-PTA-0319,01-08-1982,947.71
SNGM-PTA-0319,01-09-1982,947.4
SNGM-PTA-0319,01-10-1982,947.34
SNGM-PTA-0319,01-11-1982,947.45
SNGM-PTA-0319,01-12-1982,947.5
SNGM-PTA-0319,01-01-1983,947.59
SNGM-PTA-0319,01-03-1983,947.63
SNGM-PTA-0319,01-04-1983,947.59
SNGM-PTA-0319,01-05-1983,947.6
SNGM-PTA-0319,01-06-1983,947.59
SNGM-PTA-0319,01-07-1983,947.58
SNGM-PTA-0319,01-08-1983,947.6
SNGM-PTA-0319,01-09-1983,947.5
SNGM-PTA-0319,01-10-1983,947.55
SNGM-PTA-0319,01-11-1983,947.38
SNGM-PTA-0319,01-12-1983,947.66
SNGM-PTA-0319,01-01-1984,947.62
SNGM-PTA-0319,01-02-1984,947.6
SNGM-PTA-0319,01-03-1984,947.75
SNGM-PTA-0319,01-04-1984,947.55
SNGM-PTA-0319,01-05-1984,947.41
SNGM-PTA-0319,01-06-1984,947.72
SNGM-PTA-0319,01-07-1984,947.82
SNGM-PTA-0319,01-08-1984,947.84
SNGM-PTA-0319,01-09-1984,947.81
SNGM-PTA-0319,01-10-1984,947.85
SNGM-PTA-0319,01-11-1984,947.8
SNGM-PTA-0319,01-12-1984,947.82
SNGM-PTA-0319,01-01-1985,947.7
SNGM-PTA-0319,04-03-1988,947.6
SNGM-PTA-0319,29-04-1988,947.92
SNGM-PTA-0319,10-06-1988,947.61
SNGM-PTA-0319,31-08-1988,947.59
SNGM-PTA-0319,26-10-1988,947.61
SNGM-PTA-0319,25-01-1991,947.5
SNGM-PTA-0319,21-02-1991,947.48
SNGM-PTA-0319,29-03-1991,947.49
SNGM-PTA-0319,25-04-1991,947.43
SNGM-PTA-0319,29-05-1991,947.5
SNGM-PTA-0319,06-02-1992,947.46
SNGM-PTA-0319,17-03-1992,947.47
SNGM-PTA-0319,08-04-1992,947.5
SNGM-PTA-0319,13-05-1992,947.47
SNGM-PTA-0319,25-11-1992,947.49
SNGM-PTA-0319,23-12-1992,947.5
SNGM-PTA-0319,26-01-1993,947.49
SNGM-PTA-0319,23-02-1993,947.47
SNGM-PTA-0319,11-04-1993,947.48
SNGM-PTA-0319,21-04-1993,947.47
SNGM-PTA-0319,16-06-1993,947.45
SNGM-PTA-0319,29-07-1993,947.47
SNGM-PTA-0319,19-08-1993,947.47
SNGM-PTA-0319,15-09-1993,947.46
SNGM-PTA-0319,21-10-1993,947.46
SNGM-PTA-0319,25-01-1994,947.44
SNGM-PTA-0319,04-03-1994,947.45
SNGM-PTA-0319,29-04-1994,947.43
SNGM-PTA-0319,24-05-1994,947.42
SNGM-PTA-0319,15-06-1994,947.45
SNGM-PTA-0319,13-07-1994,947.42
SNGM-PTA-0319,23-08-1994,947.43
SNGM-PTA-0319,28-09-1994,947.42
SNGM-PTA-0319,19-10-1994,947.42
SNGM-PTA-0319,23-11-1994,947.42
SNGM-PTA-0319,23-12-1994,947.44
SNGM-PTA-0319,13-01-1995,947.7
SNGM-PTA-0319,23-02-1995,947.4
SNGM-PTA-0319,15-03-1995,947.41
SNGM-PTA-0319,20-04-1995,947.4
SNGM-PTA-0319,09-05-1995,947.41
SNGM-PTA-0319,14-06-1995,947.4
SNGM-PTA-0319,06-07-1995,947.39
SNGM-PTA-0319,11-08-1995,947.39
SNGM-PTA-0319,07-09-1995,947.4
SNGM-PTA-0319,04-10-1995,947.4
SNGM-PTA-0319,08-11-1995,947.4
SNGM-PTA-0319,19-01-1996,947.25
SNGM-PTA-0319,20-02-1996,947.38
SNGM-PTA-0319,28-03-1996,947.4
SNGM-PTA-0319,24-04-1996,947.39
SNGM-PTA-0319,29-05-1996,947.38
SNGM-PTA-0319,25-06-1996,947.38
SNGM-PTA-0319,24-07-1996,947.37
SNGM-PTA-0319,21-08-1996,947.37
SNGM-PTA-0319,25-09-1996,947.37
SNGM-PTA-0319,30-10-1996,947.39
SNGM-PTA-0319,21-11-1996,947.38
SNGM-PTA-0319,13-12-1996,947.38
SNGM-PTA-0319,26-02-1997,947.38
SNGM-PTA-0319,26-03-1997,947.37
SNGM-PTA-0319,24-04-1997,947.38
SNGM-PTA-0319,27-05-1997,947.37
SNGM-PTA-0319,24-06-1997,947.36
SNGM-PTA-0319,08-07-1997,947.35
SNGM-PTA-0319,16-09-1997,947.32
SNGM-PTA-0319,28-10-1997,948.05
SNGM-PTA-0319,19-11-1997,947.36
SNGM-PTA-0319,14-12-1997,947.45
SNGM-PTA-0319,29-01-1998,947.34
SNGM-PTA-0319,24-03-1998,947.35
SNGM-PTA-0319,22-04-1998,947.34
SNGM-PTA-0319,26-05-1998,947.34
SNGM-PTA-0319,24-06-1998,947.34
SNGM-PTA-0319,15-07-1998,947.35
SNGM-PTA-0319,19-08-1998,947.34
SNGM-PTA-0319,03-09-1998,947.33
SNGM-PTA-0319,25-10-1998,947.31
SNGM-PTA-0319,11-11-1998,947.4
SNGM-PTA-0319,16-06-1999,947.27
SNGM-PTA-0319,11-08-1999,947.27
SNGM-PTA-0319,15-12-1999,947.26
SNGM-PTA-0319,16-02-2000,947.25
SNGM-PTA-0319,07-06-2000,948.64
SNGM-PTA-0319,08-08-2000,949.03
SNGM-PTA-0319,07-02-2001,947.2
SNGM-PTA-0319,19-04-2001,947.19
SNGM-PTA-0319,05-12-2001,947.15
SNGM-PTA-0319,12-02-2002,947.12
SNGM-PTA-0319,17-04-2002,947.12
SNGM-PTA-0319,04-06-2002,947.11
SNGM-PTA-0319,07-08-2002,947.1
SNGM-PTA-0319,03-12-2002,947.08
SNGM-PTA-0319,18-02-2003,947.09
SNGM-PTA-0319,09-04-2003,947.04
SNGM-PTA-0319,11-06-2003,947.03
SNGM-PTA-0319,06-08-2003,947.01
SNGM-PTA-0319,14-10-2003,946.99
SNGM-PTA-0319,10-12-2003,947
SNGM-PTA-0319,19-02-2004,946.99
SNGM-PTA-0319,21-04-2004,946.95
SNGM-PTA-0319,02-06-2004,946.94
SNGM-PTA-0319,04-08-2004,946.93
SNGM-PTA-0319,27-10-2004,946.94
SNGM-PTA-0319,15-12-2004,946.9
SNGM-PTA-0319,23-02-2005,946.89
SNGM-PTA-0319,12-04-2005,946.87
SNGM-PTA-0319,07-06-2005,946.85
SNGM-PTA-0319,01-08-2005,946.89
SNGM-PTA-0319,11-10-2005,946.84
SNGM-PTA-0319,21-12-2005,946.83
SNGM-PTA-0319,27-04-2006,946.54
SNGM-PTA-0319,07-07-2006,946.71
SNGM-PTA-0319,23-08-2006,946.76
SNGM-PTA-0319,26-10-2006,946.73
SNGM-PTA-0319,17-02-2007,946.75
SNGM-PTA-0319,26-04-2007,946.72
SNGM-PTA-0319,27-06-2007,946.68
SNGM-PTA-0319,30-08-2007,946.65
SNGM-PTA-0319,30-10-2007,946.65
SNGM-PTA-0319,13-12-2007,946.69
SNGM-PTA-0319,07-02-2008,946.62
SNGM-PTA-0319,29-04-2008,946.63
SNGM-PTA-0319,17-06-2008,946.61
SNGM-PTA-0319,20-08-2008,946.6
SNGM-PTA-0319,28-10-2008,947.23
SNGM-PTA-0319,10-12-2008,946.61
SNGM-PTA-0319,17-02-2009,946.56
SNGM-PTA-0319,21-04-2009,946.54
SNGM-PTA-0319,26-06-2009,946.51
SNGM-PTA-0319,19-08-2009,946.51
SNGM-PTA-0319,01-10-2009,946.5
SNGM-PTA-0319,22-12-2009,946.44
SNGM-PTA-0319,05-03-2010,946.42
SNGM-PTA-0319,02-07-2010,946.4
SNGM-PTA-0319,05-11-2010,946.36
SNGM-PTA-0319,03-03-2011,946.32
SNGM-PTA-0319,12-07-2011,946.3
SNGM-PTA-0319,08-11-2011,946.25
SNGM-PTA-0319,09-03-2012,946.22
SNGM-PTA-0319,31-07-2012,946.22
SNGM-PTA-0319,09-10-2012,946.16
SNGM-PTA-0319,09-11-2012,946.16
SNGM-PTA-0319,25-01-2013,946.19
SNGM-PTA-0319,11-03-2013,946.17
SNGM-PTA-0319,01-06-2013,946.13
SNGM-PTA-0319,18-07-2013,946.1
SNGM-PTA-0319,18-11-2013,946.07
SNGM-PTA-0319,10-01-2014,946.08
SNGM-PTA-0319,12-03-2014,946.04
SNGM-PTA-0319,11-07-2014,946.04
SNGM-PTA-0319,21-07-2014,946.03
SNGM-PTA-0319,13-11-2014,946.01
SNGM-PTA-0319,12-03-2015,945.97
SNGM-PTA-0319,07-07-2015,945.93
SNGM-PTA-0319,01-12-2015,945.9
SNGM-PTA-0319,09-03-2016,945.8
SNGM-PTA-0319,19-07-2016,945.81
SNGM-PTA-0319,17-11-2016,945.81
SNGM-PTA-0320,01-01-1986,985.19
SNGM-PTA-0320,01-03-1986,985.2
SNGM-PTA-0320,28-04-1988,986.59
SNGM-PTA-0320,08-06-1988,986.58
SNGM-PTA-0320,29-08-1988,986.58
SNGM-PTA-0320,28-10-1988,986.58
SNGM-PTA-0320,01-05-1992,985.45
SNGM-PTA-0320,01-07-1992,985.45
SNGM-PTA-0320,01-08-1992,985.43
SNGM-PTA-0320,01-10-1992,984.47
SNGM-PTA-0320,01-11-1992,984.45
SNGM-PTA-0320,01-01-1993,984.42
SNGM-PTA-0320,01-02-1993,984.42
SNGM-PTA-0320,01-03-1993,984.39
SNGM-PTA-0320,01-07-1993,984.35
SNGM-PTA-0320,01-08-1993,984.35
SNGM-PTA-0320,01-09-1993,984.29
SNGM-PTA-0320,01-10-1993,984.31
SNGM-PTA-0320,22-10-1993,984.31
SNGM-PTA-0320,24-01-1994,984.28
SNGM-PTA-0320,04-03-1994,984.3
SNGM-PTA-0320,28-03-1994,984.23
SNGM-PTA-0320,23-05-1994,984.2
SNGM-PTA-0320,28-09-1994,984.14
SNGM-PTA-0320,23-02-1995,984.12
SNGM-PTA-0320,03-07-1995,984.07
SNGM-PTA-0320,09-08-1995,984.05
SNGM-PTA-0320,04-09-1995,984.08
SNGM-PTA-0320,05-10-1995,984.06
SNGM-PTA-0320,06-11-1995,984.04
SNGM-PTA-0320,18-01-1996,984.02
SNGM-PTA-0320,19-02-1996,983.76
SNGM-PTA-0320,25-03-1996,984.01
SNGM-PTA-0320,22-04-1996,984.02
SNGM-PTA-0320,27-05-1996,983.98
SNGM-PTA-0320,24-06-1996,983.99
SNGM-PTA-0320,19-08-1996,983.93
SNGM-PTA-0320,24-09-1996,983.93
SNGM-PTA-0320,28-10-1996,983.94
SNGM-PTA-0320,19-11-1996,983.93
SNGM-PTA-0320,11-12-1996,983.93
SNGM-PTA-0320,25-02-1997,983.9
SNGM-PTA-0320,24-03-1997,983.9
SNGM-PTA-0320,21-04-1997,983.88
SNGM-PTA-0320,30-05-1997,983.86
SNGM-PTA-0320,23-06-1997,983.84
SNGM-PTA-0320,07-07-1997,983.84
SNGM-PTA-0320,29-09-1997,983.83
SNGM-PTA-0320,27-10-1997,983.83
SNGM-PTA-0320,20-11-1997,983.85
SNGM-PTA-0320,09-12-1997,983.8
SNGM-PTA-0320,27-01-1998,983.79
SNGM-PTA-0320,25-03-1998,983.79
SNGM-PTA-0320,20-04-1998,983.79
SNGM-PTA-0320,25-05-1998,983.76
SNGM-PTA-0320,25-06-1998,983.76
SNGM-PTA-0320,13-07-1998,983.34
SNGM-PTA-0320,20-08-1998,983.74
SNGM-PTA-0320,01-09-1998,983.74
SNGM-PTA-0320,25-10-1998,983.71
SNGM-PTA-0320,12-11-1998,983.72
SNGM-PTA-0320,05-04-1999,983.66
SNGM-PTA-0320,15-06-1999,983.65
SNGM-PTA-0320,09-08-1999,983.62
SNGM-PTA-0320,16-12-1999,983.59
SNGM-PTA-0320,15-02-2000,983.58
SNGM-PTA-0320,16-10-2000,978.55
SNGM-PTA-0320,03-12-2001,983.41
SNGM-PTA-0320,13-02-2002,983.35
SNGM-PTA-0320,18-04-2002,983.35
SNGM-PTA-0320,05-06-2002,983.34
SNGM-PTA-0320,08-08-2002,983.34
SNGM-PTA-0320,04-12-2002,983.27
SNGM-PTA-0320,17-02-2003,983.61
SNGM-PTA-0320,29-04-2003,983.2
SNGM-PTA-0320,12-06-2003,983.18
SNGM-PTA-0320,07-08-2003,983.17
SNGM-PTA-0320,16-10-2003,983.12
SNGM-PTA-0320,11-12-2003,983.13
SNGM-PTA-0320,17-02-2004,983.06
SNGM-PTA-0320,22-04-2004,983.03
SNGM-PTA-0320,05-08-2004,982.99
SNGM-PTA-0320,28-10-2004,982.98
SNGM-PTA-0320,16-12-2004,982.94
SNGM-PTA-0320,21-02-2005,982.91
SNGM-PTA-0320,15-04-2005,982.85
SNGM-PTA-0320,13-06-2005,982.85
SNGM-PTA-0320,02-08-2005,982.82
SNGM-PTA-0320,10-10-2005,982.8
SNGM-PTA-0320,12-12-2005,982.8
SNGM-PTA-0320,07-02-2006,982.77
SNGM-PTA-0320,07-04-2006,982.75
SNGM-PTA-0320,19-06-2006,982.68
SNGM-PTA-0320,14-08-2006,982.65
SNGM-PTA-0320,25-10-2006,982.61
SNGM-PTA-0320,12-12-2006,982.59
SNGM-PTA-0320,06-02-2007,982.52
SNGM-PTA-0320,18-04-2007,982.47
SNGM-PTA-0320,26-06-2007,982.51
SNGM-PTA-0320,28-08-2007,982.47
SNGM-PTA-0320,30-10-2007,982.46
SNGM-PTA-0320,12-12-2007,982.42
SNGM-PTA-0320,04-02-2008,982.4
SNGM-PTA-0320,28-04-2008,982.4
SNGM-PTA-0320,16-06-2008,982.34
SNGM-PTA-0320,19-08-2008,982.31
SNGM-PTA-0320,21-10-2008,983.32
SNGM-PTA-0320,09-12-2008,982.32
SNGM-PTA-0320,10-02-2009,982.29
SNGM-PTA-0320,21-04-2009,982.26
SNGM-PTA-0320,24-06-2009,982.23
SNGM-PTA-0320,19-08-2009,982.2
SNGM-PTA-0320,01-10-2009,982.18
SNGM-PTA-0320,21-12-2009,982.12
SNGM-PTA-0320,03-03-2010,982.09
SNGM-PTA-0320,30-06-2010,980.04
SNGM-PTA-0320,03-11-2010,981.98
SNGM-PTA-0320,02-03-2011,981.98
SNGM-PTA-0320,06-07-2011,981.88
SNGM-PTA-0320,03-11-2011,981.83
SNGM-PTA-0320,07-03-2012,981.78
SNGM-PTA-0320,06-07-2012,981.72
SNGM-PTA-0320,07-10-2012,981.67
SNGM-PTA-0320,07-11-2012,981.67
SNGM-PTA-0320,26-01-2013,981.68
SNGM-PTA-0320,07-03-2013,981.65
SNGM-PTA-0320,27-04-2013,981.57
SNGM-PTA-0320,02-06-2013,981.6
SNGM-PTA-0320,09-07-2013,981.56
SNGM-PTA-0320,14-11-2013,981.49
SNGM-PTA-0320,15-01-2014,981.48
SNGM-PTA-0320,12-03-2014,981.48
SNGM-PTA-0320,08-07-2014,981.41
SNGM-PTA-0320,11-07-2014,981.42
SNGM-PTA-0320,11-11-2014,981.36
SNGM-PTA-0320,10-03-2015,981.3
SNGM-PTA-0320,01-07-2015,981.25
SNGM-PTA-0320,10-03-2016,981.12
SNGM-PTA-0320,21-07-2016,981.11
SNGM-PTA-0320,15-11-2016,981.36
SNGM-PTA-0320,05-04-2017,981
SNGM-PTA-0320,23-10-2017,980.93
SNGM-PTA-0320,13-04-2018,980.85
SNGM-PTA-0320,22-10-2018,980.79
SNGM-PTA-0321,04-03-1988,955.34
SNGM-PTA-0321,29-04-1988,955.35
SNGM-PTA-0321,10-06-1988,955.34
SNGM-PTA-0321,31-08-1988,955.31
SNGM-PTA-0321,27-10-1988,955.31
SNGM-PTA-0321,10-03-1989,955.18
SNGM-PTA-0321,24-07-1989,955.27
SNGM-PTA-0321,18-08-1989,955.27
SNGM-PTA-0321,24-10-1989,955.27
SNGM-PTA-0321,28-02-1990,955.45
SNGM-PTA-0321,21-08-1990,955.25
SNGM-PTA-0321,25-01-1991,955.3
SNGM-PTA-0321,21-02-1991,955.27
SNGM-PTA-0321,28-03-1991,955.25
SNGM-PTA-0321,25-04-1991,955.23
